127.0.0.1 - - [01/Dec/2023:15:09:45 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:06:54 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:07:43 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:09:49 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:09:58 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:11:45 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:13:15 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:15:50 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:17:52 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:18:09 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:19:00 -0300] "OPTIONS /senhor-financas/rest/receita/cadastrar HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:19:00 -0300] "POST /senhor-financas/rest/receita/cadastrar HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:19:15 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:19:50 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:20:09 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:20:18 -0300] "OPTIONS /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:20:18 -0300] "GET /senhor-financas/rest/receita/listar/1 HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [01/Dec/2023:16:21:16 -0300] "GET /senhor-financas/rest/relatorio/gerar/1/2023 HTTP/1.1" 200 214
